variant_id,lemma,type,en_US,en_GB,en_AU,en_CA,notes,source
spelling_only-00317,criminalized,spelling_only,criminalized,criminalised,,,,breame_spellings;uk2us
spelling_only-00318,criminalizes,spelling_only,criminalizes,criminalises,,,,breame_spellings;uk2us
spelling_only-00319,criminalizing,spelling_only,criminalizing,criminalising,,,,breame_spellings;uk2us
spelling_only-00320,criticize,spelling_only,criticize,criticise,,,,breame_spellings;uk2us
spelling_only-00321,criticized,spelling_only,criticized,criticised,,,,breame_spellings;uk2us
spelling_only-00322,criticizes,spelling_only,criticizes,criticises,,,,breame_spellings;uk2us
spelling_only-00323,criticizing,spelling_only,criticizing,criticising,,,,breame_spellings;uk2us
spelling_only-00324,crueler,spelling_only,crueler,crueller,,,,breame_spellings;uk2us
spelling_only-00325,cruelest,spelling_only,cruelest,cruellest,,,,breame_spellings;uk2us
spelling_only-00326,crystallization,spelling_only,crystallization,crystallisation,,,,breame_spellings;uk2us
spelling_only-00327,crystallize,spelling_only,crystallize,crystallise,,,,breame_spellings;uk2us
spelling_only-00328,crystallized,spelling_only,crystallized,crystallised,,,,breame_spellings;uk2us
spelling_only-00329,crystallizes,spelling_only,crystallizes,crystallises,,,,breame_spellings;uk2us
spelling_only-00330,crystallizing,spelling_only,crystallizing,crystallising,,,,breame_spellings;uk2us
spelling_only-00331,cudgeled,spelling_only,cudgeled,cudgelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00332,cudgeling,spelling_only,cudgeling,cudgelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00333,customize,spelling_only,customize,customise,,,,breame_spellings;uk2us
spelling_only-00334,customized,spelling_only,customized,customised,,,,breame_spellings;uk2us
spelling_only-00335,customizes,spelling_only,customizes,customises,,,,breame_spellings;uk2us
spelling_only-00336,customizing,spelling_only,customizing,customising,,,,breame_spellings;uk2us
spelling_only-00339,decentralization,spelling_only,decentralization,decentralisation,,,,breame_spellings;uk2us
spelling_only-00340,decentralize,spelling_only,decentralize,decentralise,,,,breame_spellings;uk2us
spelling_only-00341,decentralized,spelling_only,decentralized,decentralised,,,,breame_spellings;uk2us
spelling_only-00342,decentralizes,spelling_only,decentralizes,decentralises,,,,breame_spellings;uk2us
spelling_only-00343,decentralizing,spelling_only,decentralizing,decentralising,,,,breame_spellings;uk2us
spelling_only-00344,decriminalization,spelling_only,decriminalization,decriminalisation,,,,breame_spellings;uk2us
spelling_only-00345,decriminalize,spelling_only,decriminalize,decriminalise,,,,breame_spellings;uk2us
spelling_only-00346,decriminalized,spelling_only,decriminalized,decriminalised,,,,breame_spellings;uk2us
spelling_only-00347,decriminalizes,spelling_only,decriminalizes,decriminalises,,,,breame_spellings;uk2us
spelling_only-00348,decriminalizing,spelling_only,decriminalizing,decriminalising,,,,breame_spellings;uk2us
spelling_only-00349,defense,spelling_only,defense,defence,,,,breame_spellings;uk2us
spelling_only-00350,defenseless,spelling_only,defenseless,defenceless,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00351,defenses,spelling_only,defenses,defences,,,,breame_spellings;uk2us
spelling_only-00352,dehumanization,spelling_only,dehumanization,dehumanisation,,,,breame_spellings;uk2us
spelling_only-00353,dehumanize,spelling_only,dehumanize,dehumanise,,,,breame_spellings;uk2us
spelling_only-00354,dehumanized,spelling_only,dehumanized,dehumanised,,,,breame_spellings;uk2us
spelling_only-00355,dehumanizes,spelling_only,dehumanizes,dehumanises,,,,breame_spellings;uk2us
spelling_only-00356,dehumanizing,spelling_only,dehumanizing,dehumanising,,,,breame_spellings;uk2us
spelling_only-00357,demeanor,spelling_only,demeanor,demeanour,,,,breame_spellings;uk2us
spelling_only-00358,demilitarization,spelling_only,demilitarization,demilitarisation,,,,breame_spellings;uk2us
spelling_only-00359,demilitarize,spelling_only,demilitarize,demilitarise,,,,breame_spellings;uk2us
spelling_only-00360,demilitarized,spelling_only,demilitarized,demilitarised,,,,breame_spellings;uk2us
spelling_only-00361,demilitarizes,spelling_only,demilitarizes,demilitarises,,,,breame_spellings;uk2us
spelling_only-00362,demilitarizing,spelling_only,demilitarizing,demilitarising,,,,breame_spellings;uk2us
spelling_only-00363,demobilization,spelling_only,demobilization,demobilisation,,,,breame_spellings;uk2us
spelling_only-00364,demobilize,spelling_only,demobilize,demobilise,,,,breame_spellings;uk2us
spelling_only-00365,demobilized,spelling_only,demobilized,demobilised,,,,breame_spellings;uk2us
spelling_only-00366,demobilizes,spelling_only,demobilizes,demobilises,,,,breame_spellings;uk2us
spelling_only-00367,demobilizing,spelling_only,demobilizing,demobilising,,,,breame_spellings;uk2us
spelling_only-00368,democratization,spelling_only,democratization,democratisation,,,,breame_spellings;uk2us
spelling_only-00369,democratize,spelling_only,democratize,democratise,,,,breame_spellings;uk2us
spelling_only-00370,democratized,spelling_only,democratized,democratised,,,,breame_spellings;uk2us
spelling_only-00371,democratizes,spelling_only,democratizes,democratises,,,,breame_spellings;uk2us
spelling_only-00372,democratizing,spelling_only,democratizing,democratising,,,,breame_spellings;uk2us
spelling_only-00373,demonize,spelling_only,demonize,demonise,,,,breame_spellings;uk2us
spelling_only-00374,demonized,spelling_only,demonized,demonised,,,,breame_spellings;uk2us
spelling_only-00375,demonizes,spelling_only,demonizes,demonises,,,,breame_spellings;uk2us
spelling_only-00376,demonizing,spelling_only,demonizing,demonising,,,,breame_spellings;uk2us
spelling_only-00377,demoralization,spelling_only,demoralization,demoralisation,,,,breame_spellings;uk2us
spelling_only-00378,demoralize,spelling_only,demoralize,demoralise,,,,breame_spellings;uk2us
spelling_only-00379,demoralized,spelling_only,demoralized,demoralised,,,,breame_spellings;uk2us
spelling_only-00380,demoralizes,spelling_only,demoralizes,demoralises,,,,breame_spellings;uk2us
spelling_only-00381,demoralizing,spelling_only,demoralizing,demoralising,,,,breame_spellings;uk2us
spelling_only-00382,denationalization,spelling_only,denationalization,denationalisation,,,,breame_spellings;uk2us
spelling_only-00383,denationalize,spelling_only,denationalize,denationalise,,,,breame_spellings;uk2us
spelling_only-00384,denationalized,spelling_only,denationalized,denationalised,,,,breame_spellings;uk2us
spelling_only-00385,denationalizes,spelling_only,denationalizes,denationalises,,,,breame_spellings;uk2us
spelling_only-00386,denationalizing,spelling_only,denationalizing,denationalising,,,,breame_spellings;uk2us
spelling_only-00387,deodorize,spelling_only,deodorize,deodorise,,,,breame_spellings;uk2us
spelling_only-00388,deodorized,spelling_only,deodorized,deodorised,,,,breame_spellings;uk2us
spelling_only-00389,deodorizes,spelling_only,deodorizes,deodorises,,,,breame_spellings;uk2us
spelling_only-00390,deodorizing,spelling_only,deodorizing,deodorising,,,,breame_spellings;uk2us
spelling_only-00391,depersonalize,spelling_only,depersonalize,depersonalise,,,,breame_spellings;uk2us
spelling_only-00392,depersonalized,spelling_only,depersonalized,depersonalised,,,,breame_spellings;uk2us
spelling_only-00393,depersonalizes,spelling_only,depersonalizes,depersonalises,,,,breame_spellings;uk2us
spelling_only-00394,depersonalizing,spelling_only,depersonalizing,depersonalising,,,,breame_spellings;uk2us
spelling_only-00395,deputize,spelling_only,deputize,deputise,,,,breame_spellings;uk2us
spelling_only-00396,deputized,spelling_only,deputized,deputised,,,,breame_spellings;uk2us
spelling_only-00397,deputizes,spelling_only,deputizes,deputises,,,,breame_spellings;uk2us
spelling_only-00398,deputizing,spelling_only,deputizing,deputising,,,,breame_spellings;uk2us
spelling_only-00399,desensitization,spelling_only,desensitization,desensitisation,,,,breame_spellings;uk2us
spelling_only-00400,desensitize,spelling_only,desensitize,desensitise,,,,breame_spellings;uk2us
spelling_only-00401,desensitized,spelling_only,desensitized,desensitised,,,,breame_spellings;uk2us
spelling_only-00402,desensitizes,spelling_only,desensitizes,desensitises,,,,breame_spellings;uk2us
spelling_only-00403,desensitizing,spelling_only,desensitizing,desensitising,,,,breame_spellings;uk2us
spelling_only-00404,destabilization,spelling_only,destabilization,destabilisation,,,,breame_spellings;uk2us
spelling_only-00405,destabilize,spelling_only,destabilize,destabilise,,,,breame_spellings;uk2us
spelling_only-00406,destabilized,spelling_only,destabilized,destabilised,,,,breame_spellings;uk2us
spelling_only-00407,destabilizes,spelling_only,destabilizes,destabilises,,,,breame_spellings;uk2us
spelling_only-00408,destabilizing,spelling_only,destabilizing,destabilising,,,,breame_spellings;uk2us
spelling_only-00409,dialed,spelling_only,dialed,dialled,,,,breame_spellings;uk2us
spelling_only-00410,dialing,spelling_only,dialing,dialling,,,,breame_spellings;uk2us
spelling_only-00411,dialog,spelling_only,dialog,dialogue,,,,breame_spellings;uk2us
spelling_only-00412,dialogs,spelling_only,dialogs,dialogues,,,,breame_spellings;uk2us
spelling_only-00413,diarrhea,spelling_only,diarrhea,diarrhoea,,,,breame_spellings;uk2us
spelling_only-00414,digitize,spelling_only,digitize,digitise,,,,breame_spellings;uk2us
spelling_only-00415,digitized,spelling_only,digitized,digitised,,,,breame_spellings;uk2us
spelling_only-00416,digitizes,spelling_only,digitizes,digitises,,,,breame_spellings;uk2us
spelling_only-00417,digitizing,spelling_only,digitizing,digitising,,,,breame_spellings;uk2us
spelling_only-00418,discolor,spelling_only,discolor,discolour,,,,breame_spellings;uk2us
spelling_only-00419,discolored,spelling_only,discolored,discoloured,,,,breame_spellings;uk2us
spelling_only-00420,discoloring,spelling_only,discoloring,discolouring,,,,breame_spellings;uk2us
spelling_only-00421,discolors,spelling_only,discolors,discolours,,,,breame_spellings;uk2us
spelling_only-00422,disemboweled,spelling_only,disemboweled,disembowelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00423,disemboweling,spelling_only,disemboweling,disembowelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00424,disfavor,spelling_only,disfavor,disfavour,,,,breame_spellings;uk2us
spelling_only-00425,disheveled,spelling_only,disheveled,dishevelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00426,dishonor,spelling_only,dishonor,dishonour,,,,breame_spellings;uk2us
spelling_only-00427,dishonorable,spelling_only,dishonorable,dishonourable,,,,breame_spellings;uk2us
spelling_only-00428,dishonorably,spelling_only,dishonorably,dishonourably,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00429,dishonored,spelling_only,dishonored,dishonoured,,,,breame_spellings;uk2us
spelling_only-00430,dishonoring,spelling_only,dishonoring,dishonouring,,,,breame_spellings;uk2us
spelling_only-00431,dishonors,spelling_only,dishonors,dishonours,,,,breame_spellings;uk2us
spelling_only-00432,disorganization,spelling_only,disorganization,disorganisation,,,,breame_spellings;uk2us
spelling_only-00433,disorganized,spelling_only,disorganized,disorganised,,,,breame_spellings;uk2us
spelling_only-00434,distill,spelling_only,distill,distil,,,,breame_spellings;uk2us
spelling_only-00435,distills,spelling_only,distills,distils,,,,breame_spellings;uk2us
spelling_only-00442,draftboard,spelling_only,draftboard,draughtboard,,,,breame_spellings;uk2us
spelling_only-00443,draftboards,spelling_only,draftboards,draughtboards,,,,breame_spellings;uk2us
spelling_only-00444,draftier,spelling_only,draftier,draughtier,,,,breame_spellings;uk2us
spelling_only-00445,draftiest,spelling_only,draftiest,draughtiest,,,,breame_spellings;uk2us
spelling_only-00446,draftsman,spelling_only,draftsman,draughtsman,,,,breame_spellings;uk2us
spelling_only-00447,draftsmanship,spelling_only,draftsmanship,draughtsmanship,,,,breame_spellings;uk2us
spelling_only-00448,draftsmen,spelling_only,draftsmen,draughtsmen,,,,breame_spellings;uk2us
spelling_only-00449,draftswoman,spelling_only,draftswoman,draughtswoman,,,,breame_spellings;uk2us
spelling_only-00450,draftswomen,spelling_only,draftswomen,draughtswomen,,,,breame_spellings;uk2us
spelling_only-00436,dramatization,spelling_only,dramatization,dramatisation,,,,breame_spellings;uk2us
spelling_only-00437,dramatizations,spelling_only,dramatizations,dramatisations,,,,breame_spellings;uk2us
spelling_only-00438,dramatize,spelling_only,dramatize,dramatise,,,,breame_spellings;uk2us
spelling_only-00439,dramatized,spelling_only,dramatized,dramatised,,,,breame_spellings;uk2us
spelling_only-00440,dramatizes,spelling_only,dramatizes,dramatises,,,,breame_spellings;uk2us
spelling_only-00441,dramatizing,spelling_only,dramatizing,dramatising,,,,breame_spellings;uk2us
spelling_only-00451,driveled,spelling_only,driveled,drivelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00452,driveling,spelling_only,driveling,drivelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00453,dueled,spelling_only,dueled,duelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00454,dueling,spelling_only,dueling,duelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00455,economize,spelling_only,economize,economise,,,,breame_spellings;uk2us
spelling_only-00456,economized,spelling_only,economized,economised,,,,breame_spellings;uk2us
spelling_only-00457,economizes,spelling_only,economizes,economises,,,,breame_spellings;uk2us
spelling_only-00458,economizing,spelling_only,economizing,economising,,,,breame_spellings;uk2us
spelling_only-00459,edema,spelling_only,edema,edoema,,,,breame_spellings;uk2us
spelling_only-00460,editorialize,spelling_only,editorialize,editorialise,,,,breame_spellings;uk2us
spelling_only-00461,editorialized,spelling_only,editorialized,editorialised,,,,breame_spellings;uk2us
spelling_only-00462,editorializes,spelling_only,editorializes,editorialises,,,,breame_spellings;uk2us
spelling_only-00463,editorializing,spelling_only,editorializing,editorialising,,,,breame_spellings;uk2us
spelling_only-00464,empathize,spelling_only,empathize,empathise,,,,breame_spellings;uk2us
spelling_only-00465,empathized,spelling_only,empathized,empathised,,,,breame_spellings;uk2us
spelling_only-00466,empathizes,spelling_only,empathizes,empathises,,,,breame_spellings;uk2us
spelling_only-00467,empathizing,spelling_only,empathizing,empathising,,,,breame_spellings;uk2us
spelling_only-00468,emphasize,spelling_only,emphasize,emphasise,,,,breame_spellings;uk2us
spelling_only-00469,emphasized,spelling_only,emphasized,emphasised,,,,breame_spellings;uk2us
spelling_only-00470,emphasizes,spelling_only,emphasizes,emphasises,,,,breame_spellings;uk2us
spelling_only-00471,emphasizing,spelling_only,emphasizing,emphasising,,,,breame_spellings;uk2us
spelling_only-00472,enameled,spelling_only,enameled,enamelled,,,,breame_spellings;uk2us
spelling_only-00473,enameling,spelling_only,enameling,enamelling,,,,breame_spellings;uk2us
spelling_only-00474,enamored,spelling_only,enamored,enamoured,,,,breame_spellings;uk2us
spelling_only-00475,encyclopedia,spelling_only,encyclopedia,encyclopaedia,,,,breame_spellings;uk2us
spelling_only-00476,encyclopedias,spelling_only,encyclopedias,encyclopaedias,,,,breame_spellings;uk2us
spelling_only-00477,encyclopedic,spelling_only,encyclopedic,encyclopaedic,,,,breame_spellings;uk2us
spelling_only-00478,endeavor,spelling_only,endeavor,endeavour,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00479,endeavored,spelling_only,endeavored,endeavoured,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-00480,endeavoring,spelling_only,endeavoring,endeavouring,,,,breame_spellings;scowl_varcon;uk2us
